id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,park,region,alpha,State,Road Closed Flag,date
124BBED9-F3C6-474A-A262-48C0B1249FFA,https://www.nps.gov/gwmp/learn/news/multiple-park-areas-and-facilities-managed-by-the-george-washington-memorial-parkway-will-remain-closed-due-to-winter-weather-impacts.htm,Clara Barton NHS to Remain Closed Through February 17 2026,CLBA,"George Washington Memorial Parkway, including Clara Barton NHS, and other park areas and facilities will remain closed through February 17 due to winter weather impacts. Click on ""More"" below for details on specific closures. Areas will reopen as soon as conditions are safe. For the latest updates, visitors should check www.nps.gov/gwmp and GWMP social media. Next update expected: February 17",Park Closure,[],2026-02-13 00:00:00.0,Clara Barton National Historic Site,NCR,CLBA,MD,yes,2026-02-17
6488CF7F-1A82-4362-A2E7-1D282DD585FB,,Inclement Weather Closure,BLRI,Closure due to hazardous road conditions due to weather conditions. Recreation is authorized in sections closed for winter weather only.,Park Closure,"[{'title': 'Inclement Weather Closure', 'id': '6488CF7F-1A82-4362-A2E7-1D282DD585FB', 'type': 'roadevent', 'url': 'https://www.nps.gov/blri/planyourvisit/conditions.htm'}]",2026-02-12 00:00:00.0,Blue Ridge Parkway,SER,BLRI,"NC,VA",yes,2026-02-17
8460B2B2-9B79-48DB-96A0-42411356CAE0,,Road to the Trailhead Parking Lot is Closed to Vehicles for the Season,BIHO,The road leading to the trailhead parking lot at the Big Hole National Battlefield is closed to vehicles for the season but remains open for use by snowshoers & cross-country skiers. The road to the visitor center remains open to vehicles year-round.,Information,[],2026-02-10 00:00:00.0,Big Hole National Battlefield,PWR,BIHO,MT,yes,2026-02-17
82DB9E9B-238C-4841-9001-74906E6B8C29,https://www.nps.gov/natr/learn/news/2025_detour_update.htm,12/12/2025 Update - Parkway and Campground closed from MP 181-204.,NATR,"The parkway is closed to all traffic from MP 181-204. The section of the parkway, including the Jeff Busby Campground and day use area, has been closed since June 9, 2025, to allow for the removal and replacement of failed pavement and culverts. While the project was initially expected to be completed by the end of summer, unforeseen site conditions and weather delays have extended the timeline. A definitive reopening date is not available at this time. Construction will continue into 2026.",Park Closure,"[{'title': 'Road Repavement', 'id': '82DB9E9B-238C-4841-9001-74906E6B8C29', 'type': 'roadevent', 'url': 'https://www.nps.gov/natr/planyourvisit/conditions.htm'}]",2026-02-10 00:00:00.0,Natchez Trace Parkway,SER,NATR,"AL,MS,TN",yes,2026-02-17
B48484DA-9911-45FD-83CD-4CE3E4E05CD8,https://www.udottraffic.utah.gov,State Route 148 Closed Through Cedar Breaks National Monument,CEBR,State Route 148 through Cedar Breaks National Monument is now closed for its routine winter season. Plan alternate routes and check back for updates. Visit the Utah Department of Transportation website for more route information: www.udottraffic.utah.gov,Danger,[],2026-02-10 00:00:00.0,Cedar Breaks National Monument,IMR,CEBR,UT,yes,2026-02-17
2F6EEBC3-415C-4D60-B8FA-2709A0D6540D,,Invasive Vegetation Removal,EVER,"Watch for crews treating invasive plants along Snake Bight Trail, Rowdy Bend Road, and other Flamingo areas. Approved herbicides are being used. Stay alert for workers, equipment, and posted signs.",Information,[],2026-02-09 00:00:00.0,Everglades National Park,SER,EVER,FL,yes,2026-02-17
ADF8E543-475D-4727-A908-245A8E5CC495,,Roadwork Along Lakeshore Drive at the Alfred Smith Water Treatment Plant,LAKE,"Starting February 9th, 2026, roadwork will begin on the east shoulder of Lakeshore Drive between the water treatment plant and the Lake Mead Fish Hatchery for the installation of a pipeline. Flaggers will be present during the project, but only minimal traffic delays are anticipated at times that traffic is restricted to one lane. The project is expected to be completed in a few months.",Caution,[],2026-02-09 00:00:00.0,Lake Mead National Recreation Area,PWR,LAKE,NV,yes,2026-02-17
44268CD3-2F86-4B47-A544-64309C0CC708,,Playalinda District will reopen to the public on Friday February 6,CANA,Playalinda District operating hours - 8:00 a.m.- 5:00 p.m.  (Apollo is still 6:00 a.m.-6:00 p.m.) All inbound and outbound vistas will remain closed for security purposes. Parking areas 1-3 will remain closed for security purposes. The beach at parking area 4 and south to the NPS/KSC boundary will remain closed to the public.,Park Closure,[],2026-02-08 00:00:00.0,Canaveral National Seashore,SER,CANA,FL,yes,2026-02-17
2F5F7EBC-3B67-46CB-9492-B3AEFB1D9D73,,Hains Point Closed Until Further Notice,NAMA,Ohio Drive is closed until further notice from East Potomac Golf Links to Hains Point and back due to snow. We apologize for any inconvenience.,Park Closure,[],2026-02-06 00:00:00.0,National Mall,NCR,NAMA,DC,yes,2026-02-17
4D18B12B-E625-4D7C-825A-C779A6EACCA5,https://jeffersoncountypublichealth.org/CivicAlerts.aspx?AID=1478&ARC=3292,South Shore Quinault Road Washed Out Beyond Park Boundary,OLYM,"South Shore Road – which is maintained by Jefferson County – is closed due to a major wash-out. For more information, visit the Jefferson County website.",Information,[],2026-02-06 00:00:00.0,Olympic National Park,PWR,OLYM,WA,yes,2026-02-17
DCAA0DED-C016-4077-A9A7-A3AF81BF7759,,Access to Bluestone NSR through Bluestone State Park is closed,BLUE,"Due to road damage, the road to access Bluestone National Scenic River through Bluestone State Park is closed. The road will remain completely closed as repairs are made. It is expected to reopen in late April or early May.",Information,[],2026-02-06 00:00:00.0,Bluestone National Scenic River,NER,BLUE,WV,yes,2026-02-17
D143C837-28F0-4759-B604-8DB084276532,https://www.nps.gov/elma/planyourvisit/driving-to-big-tubes.htm,NPS 300 Road Conditions,ELMA,"NPS 300 to Big Tubes contains deep, muddy ruts. A high clearance, four-wheel-drive vehicle is required to attempt this road. Conditions will deteriorate as snow melts.",Caution,[],2026-02-06 00:00:00.0,El Malpais National Monument,IMR,ELMA,NM,yes,2026-02-17
F9668D02-A2D8-4D5D-8B02-EA29BBE3268F,https://www.fairfaxcounty.gov/parks/park-news/2026/scotts-run-temporary-closure-urgent-sewer-repairs,"Trail Closure at Scott’s Run Nature Preserve (McLean, Virginia)",POHE,"Scott’s Run Nature Preserve in McLean, Virginia will close, beginning February 16th, for an urgent sewer project to renew and rehabilitate the Scott's Run Siphon wastewater facility. All trails and parking lots in the park are closed for approximately three months.",Park Closure,[],2026-02-05 00:00:00.0,Potomac Heritage,NCR,POHE,"DC,MD,PA,VA",yes,2026-02-17
AFB62133-8726-41CB-93A5-848C94B0AE2B,,Vehicle Weight Limit at Kenilworth Aquatic Gardens Entrance,KEAQ,"Due to structural conditions at the driveway entrance, access to the Kenilworth Aquatic Gardens main entrance and parking lot is limited to vehicles with a gross vehicle weight rating (GVWR) of 16,000 pounds or less.",Danger,[],2026-02-05 00:00:00.0,,,,,yes,2026-02-17
D7C1A68E-7C91-4992-8341-537964C70079,,Replace Bocce Ball Court Retaining Wall,SAFR,"Project work begins on Monday, February 9 to replace the bocce ball 50-foot retaining wall in order to improve existing infrastructure and enhance visitor safety. Several parking spots on lower Van Ness will be fenced off and the bocce ball court will not be accessible for the duration of the project, slated through August 2026. Please be aware of machinery, work, and signs.",Information,[],2026-02-05 00:00:00.0,San Francisco Maritime National Historical Park,PWR,SAFR,CA,yes,2026-02-17
2397FFE0-9476-48E8-AFCB-88B3EF38F48C,,West and East Border Roads closed for public safety,ORPI,South Puerto Blanco Drive remains open. All border roads remain closed (the dirt roads directly along the border and all crossover roads leading from South Puerto Blanco Drive to the border) to all public vehicle and pedestrian traffic for public safety.,Park Closure,[],2026-02-04 00:00:00.0,Organ Pipe Cactus National Monument,IMR,ORPI,AZ,yes,2026-02-17
A0324FAD-FF80-47B5-B9FD-34B9D9C66B25,https://www.nps.gov/rocr/learn/management/record-of-determination-for-a-partial-and-temporary-closure-of-a-portion-of-certain-federal-parkland-at-the-carter-barron-parking-lot-for-human-health-and-safety.htm,Temporary closure of portions of the Carter Barron parking lot,ROCR,The south and southwest sections of the parking lot at the Carter Barron Amphitheater (US Reservation 339) are temporarily closed to allow the safe operation of District of Columbia snow storage activities as a result of Winter Storm Fern. See the Record of Determination for more information.,Information,[],2026-02-03 00:00:00.0,Rock Creek Park,NCR,ROCR,DC,yes,2026-02-17
8EC53217-5E7C-41BD-A60A-B276B221423C,https://www.nps.gov/pore/learn/management/lawsandpolicies.htm#temporaryclosures,Drakes Beach Road open 10 am to 5 pm to better protect elephant seal pups.,PORE,"Alert 1, Severity closure, Drakes Beach Road now only open 10 am to 5 pm to better protect elephant seal pups. Northern elephant seals have returned to Drakes Beach and given birth close to beach access points. To better protect the pups during this important time, the parking lot will only be open when park staff and volunteers are present, every day from 10:00 am to 5:00 pm. The beach itself will remain closed, but seals are viewable from the parking lot and Ken Patrick Visitor Center area during these ho",Park Closure,[],2026-02-02 00:00:00.0,Point Reyes National Seashore,PWR,PORE,CA,yes,2026-02-17
4B90ADC8-4E9F-4E63-84E8-1D3AA9A30751,,Pavement Project- Playalinda District,CANA,"The Playalinda Beach District continues a Federal Highways pavement preservation project that started on Sept. 22nd, 2025. Visitors to the seashore could expect limited access to some parking areas and roadways to include the vistas.",Caution,[],2026-01-26 00:00:00.0,Canaveral National Seashore,SER,CANA,FL,yes,2026-02-17
A938A005-678D-4F0D-B343-62CDF69CE084,,Winter Closures,BLCA,"The following areas are closed for the winter season: [1] South Rim Road beyond the visitor center. [2] All North Rim facilities and vehicle access. North Rim Road is closed to vehicles and gated at the park boundary. [3] East Portal Road--the road and its closure are managed by the U.S. Bureau of Reclamation. Pedestrians and bicycles are currently allowed on closed roads, conditions permitting. Use caution.",Park Closure,"[{'title': 'Winter Closures', 'id': 'A938A005-678D-4F0D-B343-62CDF69CE084', 'type': 'roadevent', 'url': 'https://www.nps.gov/blca/planyourvisit/conditions.htm'}]",2026-01-26 00:00:00.0,Black Canyon of the Gunnison National Park,IMR,BLCA,CO,yes,2026-02-17
79C3F009-8E76-494D-A844-45F76085B238,,East Portal Road Closed,CURE,The East Portal Road is closed for the winter season.,Information,"[{'title': 'East Portal Road Closed', 'id': '79C3F009-8E76-494D-A844-45F76085B238', 'type': 'roadevent', 'url': 'https://www.nps.gov/cure/planyourvisit/conditions.htm'}]",2026-01-26 00:00:00.0,Curecanti National Recreation Area,IMR,CURE,CO,yes,2026-02-17
9CF4FF73-1898-4A31-A47B-BB6D37E74D67,https://www.nps.gov/hocu/contacts.htm,Hopeton Earthworks Closed for Construction Until May 2026,HOCU,"Hopeton Earthworks, located at 990 Hopetown Rd. Chillicothe, OH 45601, is closed for construction until May 2026. Parking lot improvements and construction activity will block safe access to cars and foot traffic at the trail heads. Call the park at 740-774-1126 for more information or visit the park's Mound City Group Visitor Center at 16062 State Route 104, Chillicothe, OH 45601.",Caution,[],2026-01-25 00:00:00.0,Hopewell Culture National Historical Park,MWR,HOCU,OH,yes,2026-02-17
92CE4554-B891-4CBF-84DB-202602F378AE,https://wsdot.com/travel/real-time/map/,State Route 20 Closed MP112,NOCA,State Route 20 is closed at milepost 112 limiting access into the park. Additional closures may exist along SR20. For more information click the link to the WSDOT real time map.,Park Closure,[],2026-01-21 00:00:00.0,North Cascades National Park,PWR,NOCA,WA,yes,2026-02-17
D5E83F53-BDF4-42DB-81F5-536A7FA33E5C,https://home.nps.gov/vall/planyourvisit/bc.htm,Backcountry vehicle route closed for winter season,VALL,"Vehicular access to Valles Caldera's backcountry is currently closed for the 2025-2026 winter season. During the off-season, the route will remain open to pedestrians, equestrians, cyclists, skiers, and snowshoers. The route is scheduled to reopen to vehicular traffic on May 15, 2026.",Information,[],2026-01-21 00:00:00.0,Valles Caldera National Preserve,IMR,VALL,NM,yes,2026-02-17
B5A0DE37-11E9-493A-9D17-595D097AC490,,Intermittent Closure of Park Loop Trailhead parking,NERI,From January 15 through March 5 there may be intermittent closures of the Park Loop Trail parking lot at Fayetteville Town Park as crews are working on a project to expand parking in that location.,Information,[],2026-01-20 00:00:00.0,New River Gorge National Park and Preserve,NER,NERI,WV,yes,2026-02-17
C6B6FF0D-39EC-46F0-8A6D-582D9F3A38C5,,Smith Point Bridge Following Single Lane Traffic Pattern,FIIS,Visitors driving to access the Otis Pike Wilderness and Smith Point County Park should be aware that the Smith Point Bridge is open currently following a single lane traffic pattern. There is a 15 ton vehicle weight limit.,Information,[],2026-01-16 00:00:00.0,Fire Island National Seashore,NER,FIIS,NY,yes,2026-02-17
FF6F4C51-FA9E-4FE3-A419-63EC684CDEC8,https://www.nps.gov/grsm/planyourvisit/seasonalroads.htm,Seasonal road closures,GRSM,"The following roads are closed for the season: Kuwohi Road, Roaring Fork Motor Nature Trail, Little Greenbrier Road, Heintooga Ridge Road, Forge Creek Road, Parson Branch Road, and Rich Mountain Road.",Park Closure,"[{'title': 'Seasonal road closures', 'id': 'FF6F4C51-FA9E-4FE3-A419-63EC684CDEC8', 'type': 'roadevent', 'url': 'https://www.nps.gov/grsm/planyourvisit/conditions.htm'}]",2026-01-16 00:00:00.0,Great Smoky Mountains National Park,SER,GRSM,"TN,NC",yes,2026-02-17
D9A9DD10-3B81-4982-A6B4-584A050C5E37,https://www.nps.gov/blri/planyourvisit/road-construction-projects.htm,Ongoing Road Projects and Helene Recovery,BLRI,"Parkway areas closed for ongoing road maintenance, construction, and Helene recovery projects.",Park Closure,"[{'title': 'Ongoing Road Projects and Helene Recovery', 'id': 'D9A9DD10-3B81-4982-A6B4-584A050C5E37', 'type': 'roadevent', 'url': 'https://www.nps.gov/blri/planyourvisit/conditions.htm'}]",2026-01-16 00:00:00.0,Blue Ridge Parkway,SER,BLRI,"NC,VA",yes,2026-02-17
442CB6D9-2EAB-4500-BB3D-29F02215F9B1,https://www.nps.gov/grba/planyourvisit/conditions.htm,Winter Road Closures,GRBA,"The Wheeler Peak Scenic Drive is closed for the season at Upper Lehman Creek Campground (mile 3). Snake Creek Road and Strawberry Creek Road are closed for the season at the park boundary. Baker Creek Road is closed at Grey Cliffs Campground. Click ""more"" for current road and campground closures.",Park Closure,"[{'title': 'Winter Road Closures', 'id': '442CB6D9-2EAB-4500-BB3D-29F02215F9B1', 'type': 'roadevent', 'url': 'https://www.nps.gov/grba/planyourvisit/conditions.htm'}]",2026-01-15 00:00:00.0,Great Basin National Park,PWR,GRBA,NV,yes,2026-02-17
EE18B263-0E7C-43BD-985C-4B6D9B7E870B,https://www.nps.gov/deva/planyourvisit/conditions.htm,Some roads and campgrounds closed,DEVA,"Several park roads and campgrounds are closed due to flash flooding on 12/24, 1/1 & 1/3. Some open roads have damaged shoulders and debris. Drive with caution. Click ""more"" and scroll down for detailed information.",Information,[],2026-01-15 00:00:00.0,Death Valley National Park,PWR,DEVA,"CA, NV",yes,2026-02-17
90F89B9B-CA3A-4D7F-A62A-F1BE78E5FC15,,Tyler Bend Area Closures,BUFF,"Starting on January 20, 2026, the Tyler Bend Pavilion, Pavilion Parking Area, and Lower Launch river access will be closed to the public due to a construction project. The area is expected to open no later than March 31, 2026.",Park Closure,[],2026-01-15 00:00:00.0,Buffalo National River,MWR,BUFF,AR,yes,2026-02-17
79218B4E-3346-4065-8A50-75F73310FBB0,https://www.nps.gov/kemo/learn/news/kennesaw-mountain-nbp-to-close-mountain-road-to-private-vehicles-beginning-january-2026.htm,Kennesaw Mountain Road Closed to Private Vehicles and Cyclists,KEMO,"Starting January 5th, 2026, the road to the top of Kennesaw Mountain will be closed to private vehicles and cyclists due to construction and painting. The park's Visitor Center is still accessible. This work is in preparation for the upcoming Safety Improvement Project. For updates, continue to check park's website.",Park Closure,[],2026-01-14 00:00:00.0,Kennesaw Mountain National Battlefield Park,SER,KEMO,GA,yes,2026-02-17
EF614A2C-8A9A-4188-AED2-768723DD55A3,https://www.nps.gov/seki/planyourvisit/road-conditions.htm,A Few Small Roads Closed Due to Roadway Damage and/or Repair Work,SEKI,"These roads are closed due to roadway damage during past storm events and/or repairs to roadway damage: Middle Fork Rd, Redwood Canyon Rd, South Fork Rd, Crystal Cave Rd",Park Closure,"[{'title': 'Road Closures Related to Road Damage From and/or Repairs Of Past Storm Events', 'id': 'EF614A2C-8A9A-4188-AED2-768723DD55A3', 'type': 'roadevent', 'url': 'https://www.nps.gov/seki/planyourvisit/conditions.htm'}]",2026-01-13 00:00:00.0,Sequoia & Kings Canyon,PWR,SEKI,CA,yes,2026-02-17
020DE4D9-0335-4AAA-91C4-E88B306B4230,,Generals Highway Closed For the Season Between Grant Grove and Giant Forest,SEKI,"Generals Highway is closed between Lodgepole Village and Montecito Lodge for the winter season. It is not possible to drive between Grant Grove/General Grant Tree in Kings Canyon National Park and Giant Forest and General Sherman Tree in Sequoia National Park. The closed section usually opens in late March, depending on snow conditions.",Park Closure,"[{'title': 'Generals Highway Seasonal Closure Between Sequoia and Kings Canyon National Parks', 'id': '020DE4D9-0335-4AAA-91C4-E88B306B4230', 'type': 'roadevent', 'url': 'https://www.nps.gov/seki/planyourvisit/conditions.htm'}]",2026-01-13 00:00:00.0,Sequoia & Kings Canyon,PWR,SEKI,CA,yes,2026-02-17
C4F71625-FCE4-4382-8989-820CAAF15D8B,,Bridge Closure on FM 2610,BITH,The bridge over Menard Creek on Farm to Market Road (FM) 2610 is closed for construction. Birdwatchers Trail is open and accessible from the south through Romayor.,Information,[],2026-01-11 00:00:00.0,Big Thicket National Preserve,IMR,BITH,TX,yes,2026-02-17
E99693DF-E179-40D2-8C93-69D44A03B469,,Winter Seasonal Road Closure,FOBU,"The Scenic Drive past the visitor center is closed to vehicles for the winter season. When free of snow, the Scenic Drive is available for pedestrian use, including walking and biking. After it is snow-covered, skiing, snowshoeing, and walking are allowed. The visitor center is accessible and open 8:00 am-4:30 pm Monday through Saturday and closed seasonally on Sundays and federal holidays.",Information,[],2026-01-09 00:00:00.0,Fossil Butte National Monument,IMR,FOBU,WY,yes,2026-02-17
71E55162-FC24-431E-9784-D605AF826B65,,Construction work at entrance to Visitor Center parking lot,HAFE,Construction work at the entrance to the Visitor Center parking lot will cause single-lane road closures from January through March. Please use caution and follow signage or directions from workers.,Caution,[],2026-01-08 00:00:00.0,Harpers Ferry National Historical Park,NCR,HAFE,WV,yes,2026-02-17
3D8667EC-7753-45E0-97D5-7E4B04E92EBA,,Limited Parking and Traffic Delays in Summit District,HALE,"Beginning Monday, January 12, 2026 Haleakalā Visitor Center (summit district) parking lot will have limited parking due to a water infrastructure project. Expect traffic delays. The project will last several months.",Information,[],2026-01-08 00:00:00.0,Haleakala National Park,PWR,HALE,HI,yes,2026-02-17
1CF6E9C9-1D16-4860-9795-121EBF126354,,Winter Season Closures,BRCA,The Wall Street side of the Navajo Loop Trail is closed. The Bryce Connector Trail (between Bryce Point and Peekaboo Loop) is closed. The roads to Paria View and Fairyland Point are closed to vehicles.,Park Closure,[],2026-01-06 00:00:00.0,Bryce Canyon National Park,IMR,BRCA,UT,yes,2026-02-17
87E8F978-1454-4AA0-8D4F-82C6EC05ED9B,https://www.nps.gov/lavo/planyourvisit/weather.htm,Lassen National Park Highway Closed for Winter,LAVO,The main park road (Hwy 89) is closed at Kohm Yah-mah-nee Visitor Center (southwest entrance) and Loomis Plaza (northwest entrance) for the snow season. The road will not reopen until late spring or early summer. Please use caution if driving to the park and check weather forecasts.,Park Closure,"[{'title': 'Lassen National Park Highway Closed for Winter', 'id': '87E8F978-1454-4AA0-8D4F-82C6EC05ED9B', 'type': 'roadevent', 'url': 'https://www.nps.gov/lavo/planyourvisit/conditions.htm'}]",2026-01-05 00:00:00.0,Lassen Volcanic National Park,PWR,LAVO,CA,yes,2026-02-17
4541E136-7CAC-4E12-B72E-8D98A49FB93B,https://www.nps.gov/glac/planyourvisit/directions.htm,Going-to-the-Sun Road Seasonal Closure,GLAC,"Going-to-the-Sun Road is now closed for the season at Lake McDonald Lodge on the west side of the park. On the east side, the closure is located 1.5 miles west of the St. Mary Visitor Center. Travel on open sections of the road may change at any time due to winter weather conditions. Visitors should check road conditions before their arrival and be prepared for winter weather.",Park Closure,[],2026-01-05 00:00:00.0,Glacier National Park,IMR,GLAC,MT,yes,2026-02-17
283CEC29-B776-4770-8328-1126B580FBA1,,Limited Access to Apollo District Parking Lots 2 and 3,CANA,"Please be advised that parking areas #2 and #3 of Apollo Beach district (New Smyrna Beach) will be closed beginning January 5, 2026. These boardwalks are set for demolition and replacement. These areas will be closed to public access during construction. For your safety, please respect all posted closures and avoid entering closed areas of the seashore. Thank you for your patience and cooperation.",Park Closure,[],2026-01-05 00:00:00.0,Canaveral National Seashore,SER,CANA,FL,yes,2026-02-17
7DEB7CE1-F94B-4A57-BC28-889CAE174A54,https://www.nps.gov/seki/planyourvisit/road-conditions.htm,Winter Seasonal Road Closures,SEKI,"The following roads are closed for the winter season or due to current snow conditions: Mineral King Rd, Highway 180 between Grant Grove and Cedar Grove, Main Sherman Tree Parking, Crescent Meadow and Moro Rock Roads, and Panoramic Point Road.",Park Closure,"[{'title': 'Winter Seasonal Closures', 'id': '7DEB7CE1-F94B-4A57-BC28-889CAE174A54', 'type': 'roadevent', 'url': 'https://www.nps.gov/seki/planyourvisit/conditions.htm'}]",2026-01-03 00:00:00.0,Sequoia & Kings Canyon,PWR,SEKI,CA,yes,2026-02-17
