route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
NY,NYHolidayWeekend,Battery Park Loop Weekend Holiday_T17,Ellis Island,1,,NY,1,2
NY,NYHolidayWeekend,Battery Park Loop Weekend Holiday_T18,Ellis Island,1,,NY,1,2
BPLI,NYHolidayWeekend,Battery Park - Liberty Island Loop Weekend Holiday_T01,Liberty Island,1,,BPLI,1,2
BPLI,NYHolidayWeekend,Battery Park - Liberty Island Loop Weekend Holiday_T02,Liberty Island,1,,BPLI,1,2
BPLI,NYHolidayWeekend,Battery Park - Liberty Island Loop Weekend Holiday_T03,Liberty Island,1,,BPLI,1,2
BPLI,NYHolidayWeekend,Battery Park - Liberty Island Loop Weekend Holiday_T04,Liberty Island,1,,BPLI,1,2
BPEI,NYHolidayWeekend,Battery Park - Ellis Island Loop Weekend Holiday_T01,Liberty Island,1,,BPEI,1,2
BPEI,NYHolidayWeekend,Battery Park - Ellis Island Loop Weekend Holiday_T02,Liberty Island,1,,BPEI,1,2
BPEI,NYHolidayWeekend,Battery Park - Ellis Island Loop Weekend Holiday_T03,Liberty Island,1,,BPEI,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T01,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T02,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T03,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T04,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T05,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T06,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T07,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T08,Ellis Island,1,,NY,1,2
NY,NYXmas,Battery Park Loop Xmas Eve_T09,Ellis Island,1,,NY,1,2
BPLI,NYXmas,Battery Park - Liberty Island Loop Xmas Eve_T01,Liberty Island,1,,BPLI,1,2
BPLI,NYXmas,Battery Park - Liberty Island Loop Xmas Eve_T02,Liberty Island,1,,BPLI,1,2
BPLI,NYXmas,Battery Park - Liberty Island Loop Xmas Eve_T03,Liberty Island,1,,BPLI,1,2
BPEI,NYXmas,Battery Park - Ellis Island Loop Xmas Eve_T01,Liberty Island,1,,BPEI,1,2
BPEI,NYXmas,Battery Park - Ellis Island Loop Xmas Eve_T02,Liberty Island,1,,BPEI,1,2
BPEI,NYXmas,Battery Park - Ellis Island Loop Xmas Eve_T03,Liberty Island,1,,BPEI,1,2
